date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-09-30,GEOS,6895000.0,21547000.0,512000.0,79019190.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/GEOS.png,True,-10579000.0,78197000.0,Geospace Technologies Corporation - Common Stock,NASDAQ,72636190.0,-14.56436522895818,-10.6061517484761,3115.0,3568.0,6683.0,3504.0
2024-12-31,ADTN,77567000.0,102942000.0,215501000.0,664484220.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/ADTN.png,True,-78143000.0,312491000.0,"ADTRAN Holdings, Inc. - Common Stock",NASDAQ,802418220.0,-9.738437893396787,-18.810012685559403,3282.0,3402.0,6684.0,3505.0
2024-12-31,GLPG,64239000.0,122898000.0,11722000.0,1652040272.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/GLPG.png,True,-275048000.0,3035311000.0,Galapagos NV - American Depositary Shares,NASDAQ,1599523272.0,-17.1956235220065,-8.708986644012477,3058.0,3628.0,6686.0,3506.0
2024-12-31,ICAD,17206000.0,1893000.0,362000.0,101824289.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/ICAD.png,True,-5507000.0,18866000.0,icad inc. - Common Stock,NASDAQ,84980289.0,-6.480326278956289,-26.52825280601185,3433.0,3256.0,6689.0,3507.0
2024-06-30,DOGZ,6956434.0,77629315.0,18778416.0,211074293.0,Leisure,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/DOGZ.png,True,-18745715.0,7193389.0,Dogness (International) Corporation - Class A Common Stock,NASDAQ,222896275.0,-8.41006203445975,-22.09987906068168,3344.0,3346.0,6690.0,3508.0
2024-12-31,COUR,726125000.0,39866000.0,3064000.0,1444530000.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/COUR.png,True,-84836000.0,519500000.0,"Coursera, Inc. Common Stock",NYSE,721469000.0,-11.758786586811077,-15.166456309464643,3214.0,3477.0,6691.0,3509.0
2024-12-31,KRMD,9580947.0,7256856.0,3990013.0,149958250.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/KRMD.png,True,-6414952.0,11930590.0,"KORU Medical Systems, Inc. - Common Stock",NASDAQ,144367316.0,-4.4434932904065345,-33.43306868459721,3562.0,3130.0,6692.0,3510.0
2024-12-31,AXTI,22833000.0,162200000.0,49777000.0,69764940.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/AXTI.png,True,-18167000.0,74275000.0,AXT Inc - Common Stock,NASDAQ,96708940.0,-18.78523329901041,-7.682418860344645,3030.0,3666.0,6696.0,3511.0
2024-06-30,LITM,2526957.0,26641798.0,31107.0,29885235.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/LITM.png,True,-4496577.0,18826682.0,Snow Lake Resources Ltd. - Common Shares,NASDAQ,27389385.0,-16.417225140323524,-9.889437693980534,3088.0,3610.0,6698.0,3512.0
2024-12-31,BAK,14986000000.0,44136000000.0,73722000000.0,1567229438.0,Chemicals,Basic Materials,https://images.financialmodelingprep.com/symbol/BAK.png,True,-7529000000.0,8765000000.0,Braskem SA ADR,NYSE,60303229438.0,-12.485235152689203,-14.232245137142966,3195.0,3505.0,6700.0,3513.0
2024-06-30,RGC,2961235.0,226514.0,85741.0,6116323258.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/RGC.png,True,-5694769.0030000005,7920435.0,Regencell Bioscience Holdings Limited - Ordinary Shares,NASDAQ,6113447764.0,-0.09315151159930644,-69.90063400421434,3975.0,2726.0,6701.0,3514.0
2024-12-31,HTZ,592000000.0,14674000000.0,18408000000.0,2136836688.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/HTZ.png,True,-2274000000.0,-826000000.0,"Hertz Global Holdings, Inc - Common Stock",NASDAQ,19952836688.0,-11.39687572027102,-16.421143847487002,3240.0,3465.0,6705.0,3515.0
2024-12-31,EAF,256248000.0,488960000.0,1086915000.0,211007378.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/EAF.png,True,-135509000.0,469963000.0,GrafTech International Ltd. Common Stock,NYSE,1041674378.0,-13.008767697653786,-14.131374469065817,3188.0,3520.0,6708.0,3516.0
2024-12-28,COHU,206407000.0,88694000.0,18693000.0,819377574.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/COHU.png,True,-74446000.0,386738000.0,"Cohu, Inc. - Common Stock",NASDAQ,631663574.0,-11.785704141299748,-15.658601019704186,3231.0,3478.0,6709.0,3517.0
2024-12-31,LMFA,3378152.0,19315589.0,7699159.0,9753479.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/LMFA.png,True,-2220778.0,2073603.0,"LM Funding America, Inc. - Common Stock",NASDAQ,14074486.0,-15.778750286156098,-10.382711043970245,3107.0,3602.0,6709.0,3517.0
2024-12-31,VRNA,399757000.0,3153000.0,122702000.0,5748963960.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VRNA.png,True,-177162171.0,444481000.0,Verona Pharma plc - American Depositary Shares,NASDAQ,5471908960.0,-3.2376666405648677,-39.57746082737236,3658.0,3053.0,6711.0,3519.0
2023-12-31,ELBM,7560000.0,136892000.0,44575000.0,18372511.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/ELBM.png,True,-8503000.0,-59408000.0,Electra Battery Materials Corporation - Common Stock,NASDAQ,55387511.0,-15.35183626503816,-10.973878478137422,3122.0,3593.0,6715.0,3520.0
2024-12-31,CCM,216224000.0,4011793000.0,3930731000.0,1186737.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/CCM.png,True,-446704000.0,-1141383000.0,Concord Medical Services Holdings Limited American Depositary Shares (Each represents thirty (30) Class A ordinary shares),NYSE,3715693737.0,-12.022088783901298,-15.56237610654924,3228.0,3488.0,6716.0,3521.0
2024-12-31,GHRS,100791000.0,748000.0,624000.0,630205496.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/GHRS.png,True,-38413000.0,145272000.0,GH Research PLC - Ordinary Shares,NASDAQ,530038496.0,-7.247209455518491,-26.30667031913437,3428.0,3288.0,6716.0,3521.0
2024-12-31,LMND,376000000.0,31300000.0,107200000.0,2342320414.0,Insurance - Property & Casualty,Financial Services,https://images.financialmodelingprep.com/symbol/LMND.png,True,-220100000.0,1126400000.0,"Lemonade, Inc. Common Stock",NYSE,2073520414.0,-10.614797834346279,-19.011833808413233,3288.0,3431.0,6719.0,3523.0
2024-12-31,ATHM,1693597000.0,302970000.0,96713000.0,817278636.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/ATHM.png,True,881264500.0,20634057000.0,"Autohome Inc. American Depositary Shares, each representing four class A ordinary shares.",NYSE,-779605364.0,-113.03981997743155,4.209119566020524,2385.0,4335.0,6720.0,3524.0
2023-12-31,AGAE,16320583.0,9249871.0,16273396.0,76744440.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/AGAE.png,True,-10208713.0,62766218.0,Allied Gaming & Entertainment Inc. - Common Stock,NASDAQ,76697253.0,-13.310402394724619,-14.17560039951628,3191.0,3530.0,6721.0,3525.0
2024-12-31,ACDC,14800000.0,1919800000.0,1272100000.0,791281494.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/ACDC.png,True,-272000000.0,-14700000.0,ProFrac Holding Corp. - Class A Common Stock,NASDAQ,2048581494.0,-13.277480090328297,-14.277465749829405,3196.0,3529.0,6725.0,3526.0
2024-12-31,ISPOW,21845000.0,189307000.0,206063000.0,128138.0,Leisure,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ISPOW.png,True,-10604000.0,-153473000.0,Inspirato Incorporated - Warrant,NASDAQ,184346138.0,-5.752222484856179,-29.592007590556456,3501.0,3225.0,6726.0,3527.0
2024-12-31,ATEC,138840000.0,191095000.0,609936000.0,1852011910.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/ATEC.png,True,-137512000.0,277019000.0,"Alphatec Holdings, Inc. - Common Stock",NASDAQ,2323107910.0,-5.919311772305919,-29.37575035141013,3495.0,3233.0,6728.0,3528.0
2024-12-31,TKNO,3708000.0,61520000.0,30172000.0,377292048.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/TKNO.png,True,-26146000.0,31565000.0,"Alpha Teknova, Inc. - Common Stock",NASDAQ,403756048.0,-6.475692470617803,-28.08830638663587,3473.0,3255.0,6728.0,3528.0
2024-12-27,STAA,144159000.0,121776000.0,38743000.0,1003894047.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/STAA.png,True,-83731000.0,258142000.0,STAAR Surgical Company - Common Stock,NASDAQ,898478047.0,-9.319203766811677,-22.039229517948613,3343.0,3388.0,6731.0,3530.0
2024-12-31,ACLX,105679000.0,70245000.0,54080000.0,3278848948.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ACLX.png,True,-168113000.0,441693000.0,"Arcellx, Inc. - Common Stock",NASDAQ,3227249948.0,-5.209171979511021,-32.838546855283255,3546.0,3190.0,6736.0,3531.0
2024-12-31,VENU,37969454.0,138567536.0,27019879.0,292094214.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/VENU.png,True,-30231125.0,14516232.0,Venu Holding Corporation Common Stock,AMEX,281144639.0,-10.75287265214401,-19.748093083258834,3299.0,3437.0,6736.0,3531.0
2024-12-31,FTEK,8510000.0,5669000.0,625000.0,29446220.0,Industrial - Pollution & Treatment Controls,Industrials,https://images.financialmodelingprep.com/symbol/FTEK.png,True,-3468000.0,24859000.0,"Fuel Tech, Inc. - Common Stock",NASDAQ,21561220.0,-16.084433070113842,-11.36006289308176,3132.0,3605.0,6737.0,3533.0
2024-12-31,FLGT,55144000.0,105549000.0,8468000.0,612525232.0,Medical - Diagnostics & Research,Healthcare,https://images.financialmodelingprep.com/symbol/FLGT.png,True,-71377000.0,350869000.0,"Fulgent Genetics, Inc. - Common Stock",NASDAQ,565849232.0,-12.614137470456088,-15.638515571252668,3230.0,3509.0,6739.0,3534.0
2024-12-31,ASUR,21425000.0,23710000.0,17733000.0,272354620.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/ASUR.png,True,-12279000.0,10567000.0,Asure Software Inc - Common Stock,NASDAQ,268662620.0,-4.570416234309038,-35.82285497563964,3597.0,3146.0,6743.0,3535.0
2024-03-31,LSPD,722102000.0,37571000.0,23211000.0,1604697260.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/LSPD.png,True,-117091265.0,717541198.0,Lightspeed Commerce Inc. Subordinate Voting Shares,NYSE,905806260.0,-12.92674495316471,-15.506472456693118,3226.0,3517.0,6743.0,3535.0
2024-12-31,AMTD,62872000.0,291449000.0,283492000.0,7222840.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/AMTD.png,True,-65062918.0,1376322000.0,"AMTD IDEA Group American Depositary Shares, each representing six (6) Class A Ordinary Shares",NYSE,227842840.0,-28.556051179839574,-3.9011901514056784,2897.0,3847.0,6744.0,3537.0
2024-12-31,DWSN,1385000.0,15981000.0,5778000.0,36555159.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/DWSN.png,True,-4305000.0,4611000.0,Dawson Geophysical Company - Common Stock,NASDAQ,40948159.0,-10.513293161726759,-20.906177156177154,3323.0,3423.0,6746.0,3538.0
2024-12-31,OPRX,13380000.0,516000.0,33193000.0,170139280.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/OPRX.png,True,-10624000.0,33360000.0,OptimizeRx Corporation - Common Stock,NASDAQ,189952280.0,-5.592983669372118,-31.3614358247727,3530.0,3217.0,6747.0,3539.0
2024-12-31,GOSS,46074000.0,5121000.0,202882000.0,249943100.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/GOSS.png,True,-48614000.0,264878000.0,"Gossamer Bio, Inc. - Common Stock",NASDAQ,406751100.0,-11.951780831078269,-18.005251871303226,3267.0,3486.0,6753.0,3540.0
2024-12-31,GENI,110213000.0,26504000.0,7511000.0,2474911440.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/GENI.png,True,-56583000.0,87027000.0,Genius Sports Limited Ordinary Shares,NYSE,2372209440.0,-2.3852447025082237,-49.83925095348407,3778.0,2980.0,6758.0,3541.0
2024-12-31,PONY,535976000.0,36551450.0,13805000.0,6315358903.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/PONY.png,True,-285068971.0,763736000.0,Pony AI Inc. - American Depositary Shares,NASDAQ,5793187903.0,-4.920761690681173,-35.62082236826281,3594.0,3169.0,6763.0,3542.0
2024-12-31,CBLL,194370000.0,4445000.0,21960000.0,620214223.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/CBLL.png,True,-44615000.0,193589000.0,"CeriBell, Inc. - Common Stock",NASDAQ,447804223.0,-9.963059236268078,-22.5289596735914,3358.0,3407.0,6765.0,3543.0
2025-02-01,VNCE,607000.0,98587000.0,103205000.0,21704839.0,Apparel - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/VNCE.png,True,-17844999.0,23030000.0,Vince Holding Corp. Common Stock,NYSE,124302839.0,-14.35606712088048,-14.673112311601175,3205.0,3560.0,6765.0,3543.0
2024-12-31,JRVR,362345000.0,25373000.0,304855000.0,223958816.0,Insurance - Specialty,Financial Services,https://images.financialmodelingprep.com/symbol/JRVR.png,True,-56381000.0,1745019000.0,"James River Group Holdings, Ltd. - Common Shares",NASDAQ,166468816.0,-33.86880579483427,-3.184661927979792,2861.0,3909.0,6770.0,3545.0
2024-12-31,EVGO,117273000.0,504263000.0,90369000.0,1148061199.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/EVGO.png,True,-128855000.0,140381000.0,EVgo Inc. - Common Stock,NASDAQ,1121157199.0,-11.493035955611788,-19.988551820849956,3304.0,3469.0,6773.0,3546.0
2024-12-31,GRNQ,1124818.0,2267089.0,33930.0,6970503.0,Consulting Services,Industrials,https://images.financialmodelingprep.com/symbol/GRNQ.png,True,-720313.0,1585361.0,Greenpro Capital Corp. - Common Stock,NASDAQ,5879615.0,-12.251023238766484,-18.697530143155657,3279.0,3495.0,6774.0,3547.0
2024-12-31,LENZ,20158000.0,1989000.0,1381000.0,826653894.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LENZ.png,True,-58610000.0,201511000.0,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,807876894.0,-7.254818207487935,-28.8009828009828,3485.0,3290.0,6775.0,3548.0
2024-12-31,HR,68916000.0,261438000.0,4959616000.0,5250259620.0,REIT - Healthcare Facilities,Real Estate,https://images.financialmodelingprep.com/symbol/HR.png,True,-40566000.0,-206920000.0,Healthcare Realty Trust Incorporated Common Stock,NYSE,10140959620.0,-0.4000213147481204,-74.40845225430132,4006.0,2772.0,6778.0,3549.0
2024-06-30,SANG,16231000.0,18555278.0,89109000.0,190480248.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/SANG.png,True,-5493585.0,-8356000.0,Sangoma Technologies Corporation - Common Shares,NASDAQ,263358248.0,-2.0859741594271237,-53.862489089914014,3823.0,2955.0,6778.0,3549.0
2024-12-31,U,1517672000.0,98819000.0,2238922000.0,9078778800.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/U.png,True,-527398000.0,1421041000.0,Unity Software Inc. Common Stock,NYSE,9800028800.0,-5.3815964295941665,-34.700432934612394,3580.0,3200.0,6780.0,3551.0
2024-12-28,AAP,1869417000.0,3576940000.0,3686326000.0,1997228878.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/AAP.png,True,-638242000.0,1478183000.0,Advance Auto Parts Inc.,NYSE,3814137878.0,-16.733584899523134,-12.625647288898806,3163.0,3617.0,6780.0,3551.0
2024-12-31,HOFVW,432174.0,341931399.0,249149415.0,22775.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/HOFVW.png,True,-24368748.0,-240748698.0,Hall of Fame Resort & Entertainment Company - Warrant,NASDAQ,248740016.0,-9.796874822103414,-24.08390738650078,3380.0,3404.0,6784.0,3553.0
2024-12-31,BRAG,10467000.0,4851000.0,10276000.0,110800560.0,Electronic Gaming & Multimedia,Technology,https://images.financialmodelingprep.com/symbol/BRAG.png,True,-3948000.0,4049000.0,Bragg Gaming Group Inc. - Common Shares,NASDAQ,110609560.0,-3.569311730378459,-44.359550561797754,3710.0,3077.0,6787.0,3554.0
2024-12-31,CGEN,18229000.0,3695000.0,2912000.0,123437160.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CGEN.png,True,-14934276.0,85837000.0,Compugen Ltd. - Ordinary Shares,NASDAQ,108120160.0,-13.812665464054067,-16.680377965420185,3245.0,3542.0,6787.0,3554.0
2024-12-31,KLTR,33059000.0,28498000.0,50030000.0,339497990.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/KLTR.png,True,-14213000.0,5575000.0,"Kaltura, Inc. - Common Stock",NASDAQ,356468990.0,-3.987163090960591,-41.713380095676925,3684.0,3105.0,6789.0,3556.0
2024-12-31,XPL,81000.0,16814000.0,50000.0,50079608.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/XPL.png,True,-5219000.0,5404000.0,Solitario Resources Corp. Common Stock,AMEX,50048608.0,-10.427862449241346,-23.48996309298767,3371.0,3418.0,6789.0,3556.0
2025-02-02,DLTH,3335000.0,247180000.0,163132000.0,70185270.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/DLTH.png,True,-39515999.0,62994000.0,Duluth Holdings Inc. - Class B Common Stock,NASDAQ,229982270.0,-17.182193653449897,-12.739945643413053,3165.0,3627.0,6792.0,3558.0
2024-12-31,SCWO,10651644.0,3258585.0,652696000000.0,45719828.0,Industrial - Pollution & Treatment Controls,Industrials,https://images.financialmodelingprep.com/symbol/SCWO.png,True,-12737559.0,11760131.0,374Water Inc. - common stock,NASDAQ,652731068184.0,-0.001951425268516463,-84.81123819106773,4080.0,2713.0,6793.0,3559.0
2024-12-31,MSCI,405854000.0,190320000.0,4631969000.0,44022062355.0,Financial - Data & Stock Exchanges,Financial Services,https://images.financialmodelingprep.com/symbol/MSCI.png,True,1576663000.0,-230793000.0,MSCI Inc. Common Stock,NYSE,48248177355.0,3.2678187787265895,-3895.5921231438238,4672.0,2122.0,6794.0,3560.0
2024-12-31,FOXO,68268.0,4347301.0,14254932.0,2866164.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/FOXO.png,True,-8510622.0,2848538539.0,FOXO Technologies Inc. Class A Common Stock,AMEX,17052828.0,-49.907393659280444,-0.29831624808372986,2733.0,4062.0,6795.0,3561.0
2024-12-31,UMH,99720000.0,6358000.0,614722000.0,1446095160.0,REIT - Residential,Real Estate,https://images.financialmodelingprep.com/symbol/UMH.png,True,52638000.0,-18607000.0,"UMH Properties, Inc. Common Stock",NYSE,1961097160.0,2.684109745995451,-429.7330394317903,4555.0,2242.0,6797.0,3562.0
2024-12-31,LOCL,937000.0,371328000.0,437156000.0,25873574.0,Agricultural Farm Products,Consumer Defensive,https://images.financialmodelingprep.com/symbol/LOCL.png,True,-60979000.0,-36613000.0,Local Bounti Corporation Common Stock,NYSE,462092574.0,-13.196273524187818,-18.218185620602604,3272.0,3526.0,6798.0,3563.0
2024-12-31,UONE,137090000.0,58877000.0,610870000.0,37264226.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/UONE.png,True,-56132000.0,191077000.0,"Urban One, Inc.  - Class A Common Stock",NASDAQ,511044226.0,-10.983785188094465,-22.456932075501893,3355.0,3443.0,6798.0,3563.0
2023-12-31,CHNR,4753000.0,399000.0,360000.0,5524828.0,Waste Management,Industrials,https://images.financialmodelingprep.com/symbol/CHNR.png,True,-11528000.0,-171934000.0,"China Natural Resources, Inc. - Common Shares",NASDAQ,1131828.0,-1018.5293171754012,6.720494359751654,2151.0,4647.0,6798.0,3563.0
2024-12-31,UONEK,137090000.0,58877000.0,610870000.0,36399029.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/UONEK.png,True,-56132000.0,191077000.0,"Urban One, Inc.  - Class D Common Stock",NASDAQ,510179029.0,-11.002412253209256,-22.456932075501893,3355.0,3444.0,6799.0,3566.0
2024-12-31,RBLX,711683000.0,1325474000.0,1805279000.0,49847137826.0,Electronic Gaming & Multimedia,Technology,https://images.financialmodelingprep.com/symbol/RBLX.png,True,-840982000.0,71988000.0,Roblox Corporation Class A Common Stock,NYSE,50940733826.0,-1.6509027978917048,-60.17923922081603,3884.0,2916.0,6800.0,3567.0
2023-12-31,BKSY,32815000.0,124722000.0,87164000.0,364635648.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/BKSY.png,True,-47118000.0,89335000.0,BlackSky Technology Inc. Class A Common Stock,NYSE,418984648.0,-11.245758102335053,-22.011894028226127,3342.0,3458.0,6800.0,3567.0
2024-12-31,TBPH,37797000.0,35772000.0,49820000.0,440011440.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/TBPH.png,True,-42070000.0,128982000.0,"Theravance Biopharma, Inc. - Ordinary Shares",NASDAQ,452034440.0,-9.306812994160357,-25.535040120421964,3414.0,3387.0,6801.0,3569.0
2024-12-31,CVV,12598000.0,11699000.0,268000.0,19957336.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/CVV.png,True,-1854000.0,13849000.0,CVD Equipment Corporation - Common Stock,NASDAQ,7627336.0,-24.30730729575831,-7.256928135274777,3019.0,3784.0,6803.0,3570.0
2024-12-31,LAES,84624000.0,4232000.0,8876000.0,291598857.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/LAES.png,True,-20756054.0,77545000.0,SEALSQ Corp - Ordinary Shares,NASDAQ,215850857.0,-9.615923832074477,-25.381285691575872,3410.0,3394.0,6804.0,3571.0
2024-12-31,EVGOW,117273000.0,504263000.0,90369000.0,1123503741.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/EVGOW.png,True,-132950000.0,140381000.0,"EVgo Inc. - Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50",NASDAQ,1096599741.0,-12.123840178802304,-20.62378615173646,3318.0,3491.0,6809.0,3572.0
2024-12-31,NAMS,771743000.0,673000.0,448000.0,2157848620.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NAMS.png,True,-165123762.0,776391000.0,NewAmsterdam Pharma Company N.V. - Ordinary Shares,NASDAQ,1386553620.0,-11.908934470201016,-21.249699123881687,3327.0,3484.0,6811.0,3573.0
2024-12-31,CIFR,5585000.0,493426000.0,56419000.0,1169320950.0,Financial - Capital Markets,Financial Services,https://images.financialmodelingprep.com/symbol/CIFR.png,True,-126527000.0,15816000.0,Cipher Mining Inc. - Common Stock,NASDAQ,1220154950.0,-10.369748530709153,-24.8461438765852,3395.0,3417.0,6812.0,3574.0
2024-12-31,PCTTW,15683000.0,730912000.0,401309000.0,307047600.0,Industrial - Pollution & Treatment Controls,Industrials,https://images.financialmodelingprep.com/symbol/PCTTW.png,True,-105489000.0,-40948000.0,"PureCycle Technologies, Inc. - Warrant",NASDAQ,692673600.0,-15.229250833292909,-15.28905855957702,3221.0,3591.0,6812.0,3574.0
2024-12-31,NEON,16427000.0,696000.0,546000.0,175559085.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/NEON.png,True,-7042000.0,16065000.0,Neonode Inc. - Common Stock,NASDAQ,159678085.0,-4.410123029719451,-42.01419963009367,3685.0,3128.0,6813.0,3576.0
2024-12-31,XOMAP,101654000.0,351000.0,119198000.0,305396595.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/XOMAP.png,True,-27994999.0,101230000.0,XOMA Royalty Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,NASDAQ,322940595.0,-8.668776683216304,-27.55928667762672,3459.0,3359.0,6818.0,3577.0
2024-12-31,SHPH,1920144000.0,295373.0,1651592000.0,1451785.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/SHPH.png,True,-7784643.0,677148.0,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",NASDAQ,-267100215.0,2.9145027082812343,-800.4601443053671,4622.0,2197.0,6819.0,3578.0
2024-12-31,DAIO,10326000.0,1001000.0,2160000.0,23468914.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/DAIO.png,True,-2525000.0,16014000.0,Data I/O Corporation - Common Stock,NASDAQ,15302914.0,-16.500125400953046,-14.839847193652659,3208.0,3612.0,6820.0,3579.0
2024-12-31,NEO,367012000.0,173686000.0,605334000.0,219038890.0,Medical - Diagnostics & Research,Healthcare,https://images.financialmodelingprep.com/symbol/NEO.png,True,-72101000.0,294237000.0,"NeoGenomics, Inc. - Common Stock",NASDAQ,457360890.0,-15.764574885272767,-15.408731778519117,3223.0,3601.0,6824.0,3580.0
2024-12-31,EGP,17529000.0,2228000.0,1545218000.0,9055859040.0,REIT - Industrial,Real Estate,https://images.financialmodelingprep.com/symbol/EGP.png,True,262956000.0,-71831000.0,"EastGroup Properties, Inc. Common Stock",NYSE,10583548040.0,2.484573216903922,-377.7940606008362,4537.0,2289.0,6826.0,3581.0
2024-12-31,XOMAO,101654000.0,351000.0,119198000.0,298822500.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/XOMAO.png,True,-27997999.0,101230000.0,XOMA Royalty Corporation - Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock,NASDAQ,316366500.0,-8.849862106133234,-27.56223998582412,3460.0,3367.0,6827.0,3582.0
2025-01-31,PHR,84220000.0,25128000.0,17803000.0,1531021020.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/PHR.png,True,-53464000.0,89262000.0,"Phreesia, Inc. Common Stock",NYSE,1464604020.0,-3.6504064764208413,-46.738351254480285,3742.0,3086.0,6828.0,3583.0
2024-12-31,GNL,159698000.0,74270000.0,4643232000.0,1783439910.0,REIT - Diversified,Real Estate,https://images.financialmodelingprep.com/symbol/GNL.png,True,-124077000.0,131369000.0,"Global Net Lease, Inc. Common Stock",NYSE,6266973910.0,-1.979855058946623,-60.33729010547611,3888.0,2942.0,6830.0,3584.0
2024-12-31,XOMA,101654000.0,351000.0,119198000.0,296312391.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/XOMA.png,True,-27998000.0,101230000.0,XOMA Royalty Corporation - Common Stock,NASDAQ,313856391.0,-8.920640395689759,-27.562240970260188,3461.0,3371.0,6832.0,3585.0
2024-12-31,LAC,593885000.0,426800000.0,22637000.0,689454140.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/LAC.png,True,-41749173.686021544,543895000.0,Lithium Americas Corp. Common Shares,NYSE,118206140.0,-35.3189552471822,-4.300956910875357,2907.0,3927.0,6834.0,3586.0
2024-12-31,BMR,16483000.0,43000.0,250000.0,46090818.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/BMR.png,True,-3609500.0,16217000.0,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,29857818.0,-12.088961088851168,-22.198646986469864,3346.0,3489.0,6835.0,3587.0
