date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,price,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,COCHW,5483000.0,2154000.0,19661000.0,0.0444,50802037.0,Medical - Specialties,Healthcare,https://images.financialmodelingprep.com/symbol/COCHW.png,True,-13745000.0,717000.0,"Envoy Medical, Inc. - Warrant",NASDAQ,64980037.0,-21.152650313203115,-478.75304771856497,4573.0,3711.0,8284.0,4327.0
2024-12-31,JMIA,55360000.0,17196000.0,11198000.0,3.45,211248371.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/JMIA.png,True,-94654000.0,73615000.0,"Jumia Technologies AG American Depositary Shares, each representing two Ordinary Shares",NYSE,167086371.0,-56.64974314392165,-104.23186618361211,4177.0,4107.0,8284.0,4327.0
2024-12-31,QSIAW,49241000.0,29054000.0,12948000.0,0.4501,73459471.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/QSIAW.png,True,-108576000.0,199822000.0,Quantum-Si Incorporated - Warrant,NASDAQ,37166471.0,-292.13427338850653,-47.438787815236196,3748.0,4537.0,8285.0,4329.0
2024-12-31,CAN,96488000.0,43658000.0,94988000.0,0.8825,253132686.0,Computer Hardware,Technology,https://images.financialmodelingprep.com/symbol/CAN.png,True,-175892752.0,155452000.0,Canaan Inc. - American Depositary Shares,NASDAQ,251632686.0,-69.9005978897352,-88.3394867158857,4102.0,4185.0,8287.0,4330.0
2024-12-31,LXRX,66656000.0,7316000.0,108397000.0,0.63,228802140.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LXRX.png,True,-185972000.0,200945000.0,"Lexicon Pharmaceuticals, Inc. - Common Stock",NASDAQ,270543140.0,-68.7402386177672,-89.29756411426048,4110.0,4178.0,8288.0,4331.0
2024-12-31,CLSD,20020000.0,3822000.0,703000.0,0.8998,69535914.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CLSD.png,True,-24572000.0,16480000.0,"Clearside Biomedical, Inc. - Common Stock",NASDAQ,50218914.0,-48.92977175890343,-121.0324105999409,4241.0,4055.0,8296.0,4332.0
2024-12-31,ICCM,7564000.0,1776000.0,459000.0,1.0366,58639425.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/ICCM.png,True,-15695239.0,5240000.0,IceCure Medical Ltd. - Ordinary Shares,NASDAQ,51534425.0,-30.455834134173422,-223.70637115165337,4428.0,3871.0,8299.0,4333.0
2024-06-30,ZONE,2016611.0,535390.0,1248140.0,1.7611,14910996.0,Industrial - Pollution & Treatment Controls,Industrials,https://images.financialmodelingprep.com/symbol/ZONE.png,True,-3094396.0,118324.0,CleanCore Solutions Inc. Class B Common Stock,AMEX,14142525.0,-21.880081527167178,-473.3562383549993,4569.0,3730.0,8299.0,4333.0
2024-12-31,AVNS,107700000.0,144800000.0,170200000.0,12.71,587761240.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/AVNS.png,True,-381500000.0,215200000.0,"Avanos Medical, Inc. Common Stock",NYSE,650261240.0,-58.668728279114404,-105.97222222222223,4183.0,4119.0,8302.0,4335.0
2024-12-31,KOD,168074000.0,148730000.0,70345000.0,4.03,212636905.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/KOD.png,True,-176207000.0,146363000.0,Kodiak Sciences Inc - Common Stock,NASDAQ,114907905.0,-153.346281963804,-59.71236186558136,3877.0,4425.0,8302.0,4335.0
2024-12-31,LVTX,35015000.0,1443000.0,5281000.0,1.25,32881625.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LVTX.png,True,-25857000.0,61291000.0,LAVA Therapeutics N.V. - Ordinary Shares,NASDAQ,3147625.0,-821.4765100671141,-41.216883986355086,3676.0,4626.0,8302.0,4335.0
2024-12-31,SCPH,75655000.0,1329000.0,52693000.0,2.32,116658648.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SCPH.png,True,-77486000.0,90973000.0,scPharmaceuticals Inc. - Common Stock,NASDAQ,93696648.0,-82.69879622587992,-83.94834348118134,4072.0,4231.0,8303.0,4338.0
2024-12-31,SCYX,16051000.0,2090000.0,16270000.0,0.9652,37662394.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/SCYX.png,True,-38012000.0,48082000.0,"SCYNEXIS, Inc. - Common Stock",NASDAQ,37881394.0,-100.34477611885137,-75.7633739934625,4015.0,4291.0,8306.0,4339.0
2024-12-31,LTRN,7511079.0,287425.0,243657.0,4.11,44325117.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LTRN.png,True,-22241500.0,20916454.0,Lantern Pharma Inc. - Common Stock,NASDAQ,37057695.0,-60.01857374021778,-104.89354329931801,4180.0,4129.0,8309.0,4340.0
2024-12-31,TOON,7879000.0,8178000.0,16784000.0,0.6463,30883446.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/TOON.png,True,-15833000.0,1224000.0,"Kartoon Studios, Inc. Common Stock",AMEX,39788446.0,-39.7929589911604,-168.40034035311635,4338.0,3972.0,8310.0,4341.0
2024-03-31,GP,1150891.0,6888088.0,16799494.0,0.46,13565952.0,Auto - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/GP.png,True,-19132081.0,12835583.0,GreenPower Motor Company Inc. - Common Shares,NASDAQ,29214555.0,-65.4881821749467,-97.00060906511774,4151.0,4159.0,8310.0,4341.0
2024-03-31,IGC,1198000.0,3893000.0,345000.0,0.299,23825875.0,Conglomerates,Industrials,https://images.financialmodelingprep.com/symbol/IGC.png,True,-8186000.0,394000.0,"IGC Pharma, Inc. Common Stock",AMEX,22972875.0,-35.63332843625363,-190.94938185211103,4382.0,3928.0,8310.0,4341.0
2023-12-31,REE,41232000.0,38517000.0,38676000.0,3.47,105156022.0,Auto - Recreational Vehicles,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/REE.png,True,-89901000.0,69864000.0,REE Automotive Ltd. - Class A Ordinary Shares,NASDAQ,102600022.0,-87.62278822903177,-82.9490408835497,4067.0,4248.0,8315.0,4344.0
2024-03-31,NTCT,389674000.0,68973000.0,150080000.0,23.02,1651793194.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/NTCT.png,True,-357714000.0,36503000.0,"NetScout Systems, Inc. - Common Stock",NASDAQ,1412199194.0,-25.330279292030244,-339.1425537563047,4519.0,3797.0,8316.0,4345.0
2024-12-31,LRMR,33218000.0,3719000.0,5117000.0,1.875,120052313.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LRMR.png,True,-105330000.0,143351000.0,"Larimar Therapeutics, Inc. - Common Stock",NASDAQ,91951313.0,-114.5497509100278,-71.6189569592711,3982.0,4339.0,8321.0,4346.0
2024-12-31,VTVT,36746000.0,153000.0,169000.0,20.8,54437968.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VTVT.png,True,-22313000.0,32917000.0,vTv Therapeutics Inc. - Class A Common Stock,NASDAQ,17860968.0,-124.92603984285735,-67.47202902933172,3952.0,4370.0,8322.0,4347.0
2024-12-31,SPIR,19206000.0,74412000.0,111412000.0,9.96,308432316.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/SPIR.png,True,-88714000.0,-59435000.0,"Spire Global, Inc. Class A Common Stock",NYSE,400638316.0,-22.14316416006501,-592.3349135340856,4591.0,3737.0,8328.0,4348.0
2024-12-31,XOSWW,10996000.0,9304000.0,43007000.0,0.013,42135564.0,Agricultural - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/XOSWW.png,True,-47406000.0,35632000.0,"Xos, Inc. - Warrants",NASDAQ,74146564.0,-63.93553179348944,-105.49670642691828,4181.0,4147.0,8328.0,4348.0
2024-12-31,GURE,10075162.0,142389900.0,8727060.0,0.647,7341250.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/GURE.png,True,-60900524.0,-281032.0,"Gulf Resources, Inc. - Common Stock",NASDAQ,5993148.0,-1016.1691985580866,-42.85483718018217,3692.0,4640.0,8332.0,4350.0
2024-12-31,OMER,3400000.0,17639000.0,207020000.0,4.43,258294694.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/OMER.png,True,-157954000.0,54594000.0,Omeros Corporation - Common Stock,NASDAQ,461914694.0,-34.195491516448705,-218.6729057356056,4422.0,3910.0,8332.0,4350.0
2024-03-31,LSB,246351231.0,480623373.0,424464645.0,1.1601,22135636.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LSB.png,True,-351237503.12,100942220.0,"LakeShore Biopharma Co., Ltd - Ordinary Shares",NASDAQ,200249050.0,-175.40033429372076,-60.39516562665701,3888.0,4451.0,8339.0,4352.0
2024-12-31,SMRT,142482000.0,2451000.0,7021000.0,0.82,154306780.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/SMRT.png,True,-75055000.0,151990000.0,"SmartRent, Inc. Class A Common Stock",NYSE,18845780.0,-398.25892056470997,-48.59784642679082,3764.0,4576.0,8340.0,4353.0
2024-12-31,OBIO,22261000.0,3487000.0,16529000.0,2.94,112638750.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/OBIO.png,True,-64301000.0,52964000.0,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",NASDAQ,106906750.0,-60.146810187382926,-113.90586526368,4210.0,4130.0,8340.0,4353.0
2024-09-30,ARQQ,18705000.0,1078000.0,990000.0,15.41,196426647.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/ARQQ.png,True,-46855226.0,11505000.0,Arqit Quantum Inc. - Ordinary Shares,NASDAQ,178711647.0,-26.218339311706973,-372.36927600731144,4533.0,3815.0,8348.0,4355.0
2024-12-31,RNXT,7154000.0,290000.0,278000.0,1.03,37648251.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/RNXT.png,True,-12046000.0,5919000.0,"RenovoRx, Inc. - Common Stock",NASDAQ,30772251.0,-39.14565756011804,-194.00869705266547,4387.0,3963.0,8350.0,4356.0
2024-12-31,SLDPW,25413000.0,105554000.0,9407000.0,0.145,26007490.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/SLDPW.png,True,-95078000.0,105266000.0,"Solid Power, Inc. - Warrant",NASDAQ,10001490.0,-950.6383548851222,-45.09913670429751,3717.0,4638.0,8355.0,4357.0
2024-03-31,MODD,9232000.0,4110000.0,1190000.0,0.9859,52948844.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/MODD.png,True,-18426000.0,5948000.0,"Modular Medical, Inc. - common stock",NASDAQ,44906844.0,-41.03160756520766,-183.19745476237821,4371.0,3986.0,8357.0,4358.0
2023-12-31,EPOW,1395945.0,71529519.0,27776268.0,0.9338,25200434.0,Consulting Services,Industrials,https://images.financialmodelingprep.com/symbol/EPOW.png,True,-51650351.0,-9504948.0,"Sunrise New Energy Co., Ltd - Class A Ordinary Shares",NASDAQ,51580757.0,-100.13492240914572,-83.274015712257,4069.0,4288.0,8357.0,4358.0
2024-03-31,PAVS,944242.0,12596.0,2289167.0,0.9702,64736304.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/PAVS.png,True,-13241037.0,291330.0,Paranovus Entertainment Technology Ltd. - Class A Ordinary Shares,NASDAQ,66081229.0,-20.037516251400227,-4356.66478024256,4671.0,3688.0,8359.0,4360.0
2024-12-31,SLS,13986000.0,925000.0,1001000.0,1.41,133313244.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SLS.png,True,-31513000.0,6817000.0,"SELLAS Life Sciences Group, Inc.  - Common Stock",NASDAQ,120328244.0,-26.1891962788055,-407.0395246706277,4546.0,3814.0,8360.0,4361.0
2024-12-31,ZBIO,319742000.0,1189000.0,1003000.0,9.09,379880554.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ZBIO.png,True,-163887000.0,298631000.0,"Zenas BioPharma, Inc. - Common Stock",NASDAQ,61141554.0,-268.0451988511774,-54.66179707824694,3832.0,4528.0,8360.0,4361.0
2024-12-31,XOS,10996000.0,9304000.0,43007000.0,3.94,31925781.0,Agricultural - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/XOS.png,True,-46284000.0,35632000.0,"Xos, Inc. - Common Stock",NASDAQ,63936781.0,-72.39025686951615,-102.99982196902262,4171.0,4192.0,8363.0,4363.0
2024-12-31,BZFDW,38648000.0,34757000.0,62740000.0,0.0601,2234632.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/BZFDW.png,True,-30033000.0,4050000.0,"BuzzFeed, Inc. - Warrant",NASDAQ,26326632.0,-114.0783978748212,-77.39067693972737,4029.0,4335.0,8364.0,4364.0
2024-12-31,CHRS,125987000.0,2837000.0,269904000.0,0.8251,95626615.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CHRS.png,True,-103760999.0,55133000.0,"Coherus BioSciences, Inc. - Common Stock",NASDAQ,239543615.0,-43.316119697033045,-178.99085561497324,4362.0,4009.0,8371.0,4365.0
2024-12-31,CPHI,626879.0,4529863.0,3590963.0,2.1,6850011.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/CPHI.png,True,-4582225.0,-1746899.0,"China Pharma Holdings, Inc. Common Stock",AMEX,9814095.0,-46.6902449996663,-164.65268684754815,4333.0,4041.0,8374.0,4366.0
2024-12-31,COGT,98165000.0,26564000.0,17467000.0,4.99,568141440.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/COGT.png,True,-288518000.0,203566000.0,"Cogent Biosciences, Inc. - Common Stock",NASDAQ,487443440.0,-59.19004674675692,-125.37174640420632,4250.0,4125.0,8375.0,4367.0
2024-12-31,ABOS,35627000.0,339000.0,29702000.0,1.05,63602070.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ABOS.png,True,-98261000.0,150699000.0,"Acumen Pharmaceuticals, Inc. - Common Stock",NASDAQ,57677070.0,-170.36406322304515,-65.05713793879686,3932.0,4447.0,8379.0,4368.0
2024-05-31,BMRA,4170000.0,943000.0,785000.0,3.4946,8896420.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/BMRA.png,True,-4985000.0,4555000.0,"Biomerica, Inc. - Common Stock",NASDAQ,5511420.0,-90.44855953638083,-90.66933430338305,4122.0,4257.0,8379.0,4368.0
2024-12-31,LYEL,105597000.0,72939000.0,58968000.0,0.4046,119493755.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LYEL.png,True,-220274000.0,325806000.0,"Lyell Immunopharma, Inc. - Common Stock",NASDAQ,72864755.0,-302.3052777711254,-55.24182121405911,3839.0,4543.0,8382.0,4370.0
2024-12-31,PLRX,71188000.0,32768000.0,60192000.0,1.38,84713094.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/PLRX.png,True,-207280000.0,329046000.0,"Pliant Therapeutics, Inc. - Common Stock",NASDAQ,73717094.0,-281.18308624591197,-57.28910434643214,3852.0,4532.0,8384.0,4371.0
2024-12-31,SANA,127566000.0,135269000.0,94197000.0,1.795,404871225.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SANA.png,True,-270158000.0,115375000.0,"Sana Biotechnology, Inc. - Common Stock",NASDAQ,371502225.0,-72.72042583325039,-107.78554443752893,4190.0,4195.0,8385.0,4372.0
2024-12-31,BOXL,8007000.0,10189000.0,45594000.0,1.69,3766148.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/BOXL.png,True,-19654000.0,1342000.0,Boxlight Corporation - Class A Common Stock,NASDAQ,41353148.0,-47.52721606587242,-170.44488769404217,4340.0,4046.0,8386.0,4373.0
2024-12-31,AIRE,3123530.0,102638.0,5976688.0,0.6086,31190044.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/AIRE.png,True,-7034754.0,-102339.0,reAlpha Tech Corp. - Common Stock,NASDAQ,34043202.0,-20.6641960412537,-2352760.5351170567,4690.0,3701.0,8391.0,4374.0
2024-12-31,ADCT,250867000.0,13429000.0,122998000.0,1.32,130915356.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ADCT.png,True,-106721000.0,226921000.0,ADC Therapeutics SA Common Shares,NYSE,3046356.0,-3503.2346843244845,-44.402329935510714,3712.0,4679.0,8391.0,4374.0
2024-12-31,STKH,1260000.0,5645998.0,2455000.0,2.91,2347680.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/STKH.png,True,-4408374.0,102000.0,Steakholder Foods Ltd. - American Depositary Shares,NASDAQ,3542680.0,-124.43613309697743,-76.69407678986666,4023.0,4369.0,8392.0,4376.0
2024-12-31,KYTX,96621000.0,10656000.0,8242000.0,2.32,100267783.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/KYTX.png,True,-127335000.0,256845000.0,"Kyverna Therapeutics, Inc. - Common Stock",NASDAQ,11888783.0,-1071.0515954408454,-47.601691208630996,3752.0,4644.0,8396.0,4377.0
2024-12-31,SAGE,81021000.0,11643000.0,11836000.0,6.61,413922827.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SAGE.png,True,-360664000.0,404698000.0,"Sage Therapeutics, Inc. - Common Stock",NASDAQ,344737827.0,-104.61979270989603,-86.62706771612693,4096.0,4301.0,8397.0,4378.0
2024-12-31,INMB,20922000.0,307000.0,384000.0,8.06,187075824.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/INMB.png,True,-52500000.0,15441000.0,INmune Bio Inc. - Common stock,NASDAQ,166537824.0,-31.524370103454697,-333.3756667513335,4513.0,3885.0,8398.0,4379.0
2024-12-31,ONDS,29958106.0,6508686.0,60310171.0,0.8637,115272857.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/ONDS.png,True,-34387507.0,-3056071.0,Ondas Holdings Inc. - Common Stock,NASDAQ,145624922.0,-23.613751360498583,-995.9844060226815,4633.0,3768.0,8401.0,4380.0
2024-12-31,VSTM,88818000.0,1437000.0,42254000.0,7.46,384115400.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VSTM.png,True,-140107000.0,63988000.0,"Verastem, Inc. - Common Stock",NASDAQ,337551400.0,-41.50686384355094,-214.14902560183418,4417.0,3990.0,8407.0,4381.0
2024-12-31,COCH,5483000.0,2154000.0,19661000.0,1.62,34549092.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/COCH.png,True,-13745000.0,717000.0,"Envoy Medical, Inc. - Class A Common Stock",NASDAQ,48727092.0,-28.208127010739737,-478.75304771856497,4573.0,3843.0,8416.0,4382.0
2024-12-31,PACB,55370000.0,46596000.0,672434000.0,1.15,345047150.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/PACB.png,True,-622925000.0,429382000.0,"Pacific Biosciences of California, Inc. - Common Stock",NASDAQ,962111150.0,-64.7456377571344,-130.87264537436604,4266.0,4153.0,8419.0,4383.0
2023-12-31,UK,54288000.0,196963000.0,147500000.0,1.15,2437853.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/UK.png,True,-176326999.0,60382000.0,Ucommune International Ltd  - Ordinary Shares,NASDAQ,95649853.0,-184.34633558715456,-68.51774815908605,3964.0,4458.0,8422.0,4384.0
2024-12-31,TDOC,1298327000.0,56579000.0,1584613000.0,7.62,1336814700.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/TDOC.png,True,-1001802000.0,649406000.0,"Teladoc Health, Inc. Common Stock",NYSE,1623100700.0,-61.721493928257196,-141.90131518375034,4289.0,4137.0,8426.0,4385.0
2024-06-30,MLECW,5389928.0,1615356.0,14681278.0,0.015,601902.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/MLECW.png,True,-6409040.0,3086647.0,Moolec Science SA - Warrant,NASDAQ,9893252.0,-64.78193419110319,-136.30446428894237,4272.0,4155.0,8427.0,4386.0
2024-12-31,ELEV,49464000.0,34000.0,31134000.0,0.349,20669071.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ELEV.png,True,-43530000.0,90259000.0,"Elevation Oncology, Inc. - Common stock",NASDAQ,2339071.0,-1860.9952412731377,-48.2097172538292,3761.0,4667.0,8428.0,4387.0
2024-12-31,SLRN,73890000.0,8387000.0,6270000.0,2.09,210896048.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SLRN.png,True,-304864000.0,454409000.0,"ACELYRIN, INC. - Common Stock",NASDAQ,143276048.0,-212.78085503865935,-65.87438093674103,3941.0,4487.0,8428.0,4387.0
2024-12-31,VTYX,27260000.0,10283000.0,10794000.0,1.2,85393440.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VTYX.png,True,-148450000.0,216849000.0,"Ventyx Biosciences, Inc. - Common Stock",NASDAQ,68927440.0,-215.3714108633659,-65.35846996460208,3938.0,4490.0,8428.0,4387.0
2024-12-31,COSM,315105.0,10399278.0,11820716.0,0.489,13342218.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/COSM.png,True,-15170695.0,-296193.0,Cosmos Health Inc. - Common Stock,NASDAQ,24847829.0,-61.0544084153187,-150.15903558170598,4301.0,4133.0,8434.0,4390.0
2024-12-31,PSQH,36324354.0,550142.0,32513082.0,2.15,90999395.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/PSQH.png,True,-55383408.0,38212743.0,"PSQ Holdings, Inc. Class A Common Stock",NYSE,87188123.0,-63.52173449129075,-142.87741482606364,4292.0,4143.0,8435.0,4391.0
2024-12-31,IMMX,17681954.0,2729620.0,1074770.0,1.98,55197040.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/IMMX.png,True,-22695520.0,11510716.0,"Immix Biopharma, Inc. - Common Stock",NASDAQ,38589856.0,-58.81213964623242,-159.37489115425367,4322.0,4122.0,8444.0,4392.0
2024-12-31,FBLG,13985000.0,2217000.0,10553000.0,0.84,32140571.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/FBLG.png,True,-11141000.0,1502000.0,"FibroBiologics, Inc. - Common Stock",NASDAQ,28708571.0,-38.80722589779895,-299.56977682172624,4487.0,3960.0,8447.0,4393.0
2024-12-31,EOSE,74292000.0,48569000.0,320403000.0,6.8,1547618800.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/EOSE.png,True,-598322000.0,94806000.0,"Eos Energy Enterprises, Inc. - Common Stock",NASDAQ,1793729800.0,-33.35630594975899,-417.31264167393203,4549.0,3902.0,8451.0,4394.0
2024-08-31,LEXX,6499885.0,389552.0,137366.0,1.07,20848094.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LEXX.png,True,-9379942.0,5901986.0,Lexaria Bioscience Corp. - Common Stock,NASDAQ,14485575.0,-64.75367391353122,-149.0882197643883,4298.0,4154.0,8452.0,4395.0
2024-12-31,BHVN,99134000.0,17320000.0,36584000.0,19.51,1991288150.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/BHVN.png,True,-884606000.0,384246000.0,Biohaven Ltd. Common Shares ,NYSE,1928738150.0,-45.8644943586562,-220.28906829761485,4425.0,4029.0,8454.0,4396.0
2024-12-31,REKR,5013000.0,22713000.0,32436000.0,1.02,113130240.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/REKR.png,True,-60424000.0,1707000.0,"Rekor Systems, Inc. - Common Stock",NASDAQ,140553240.0,-42.9901153470386,-247.43652743652743,4451.0,4005.0,8456.0,4397.0
2023-12-31,IPHA,70605000.0,6322000.0,39893000.0,2.04,188000535.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/IPHA.png,True,-109415001.0,73370000.0,Innate Pharma S.A. - American Depositary Shares,NASDAQ,157288535.0,-69.56323993989771,-137.29734603222406,4277.0,4183.0,8460.0,4398.0
2024-12-31,BHAT,14300.0,5167877.0,2753969.0,1.92,9481363.0,Electronic Gaming & Multimedia,Technology,https://images.financialmodelingprep.com/symbol/BHAT.png,True,-24950836.0,29416447.0,Blue Hat Interactive Entertainment Technology - Ordinary Shares,NASDAQ,12221032.0,-204.16308540882636,-72.14492901465994,3987.0,4476.0,8463.0,4399.0
2024-12-31,CRBU,16293000.0,39290000.0,26487000.0,0.7828,72804001.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CRBU.png,True,-166616000.0,188726000.0,"Caribou Biosciences, Inc. - Common Stock",NASDAQ,82998001.0,-200.74700353325377,-73.07206511823732,3994.0,4470.0,8464.0,4400.0
2024-12-31,NUVB,35723000.0,2988000.0,8915000.0,2.19,745175970.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NUVB.png,True,-573167000.0,468011000.0,Nuvation Bio Inc. Class A Common Stock,NYSE,718367970.0,-79.78738250259126,-121.6917657999274,4242.0,4223.0,8465.0,4401.0
2024-12-31,CRDL,30580029.0,195592.0,158532.0,1.145,94610205.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/CRDL.png,True,-40276651.0,24658414.0,Cardiol Therapeutics Inc. - Class A Common Shares,NASDAQ,64188708.0,-62.74725299035463,-162.05295436075778,4329.0,4138.0,8467.0,4402.0
2024-12-31,GANX,10385863.0,323334.0,653015.0,1.93,56794496.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/GANX.png,True,-20364645.0,7691157.0,"Gain Therapeutics, Inc. - Common Stock",NASDAQ,47061648.0,-43.272273423149144,-254.09779610458108,4459.0,4008.0,8467.0,4402.0
2024-12-31,ALUR,15379000.0,4548000.0,37923000.0,2.36,17598331.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/ALUR.png,True,-22967000.0,8293000.0,"Allurion Technologies, Inc. Common Stock",NYSE,40142331.0,-57.213917148956796,-178.85678685460633,4361.0,4109.0,8470.0,4404.0
2024-12-31,PMVP,40876000.0,1552000.0,1190000.0,0.8522,44273324.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/PMVP.png,True,-84772000.0,161288000.0,"PMV Pharmaceuticals, Inc. - Common Stock",NASDAQ,4587324.0,-1847.961905459479,-52.05846229427659,3806.0,4666.0,8472.0,4405.0
2024-12-31,DWTX,14847949.0,222648.0,15585658.0,4.85,9268981.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/DWTX.png,True,-12258035.0,13368126.0,"Dogwood Therapeutics, Inc.  - Common Stock",NASDAQ,10006690.0,-122.49839857135576,-90.19379617378672,4113.0,4360.0,8473.0,4406.0
2024-12-31,VIGL,39019000.0,16087000.0,12945000.0,2.52,117612268.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VIGL.png,True,-89683000.0,66437000.0,"Vigil Neuroscience, Inc. - Common Stock",NASDAQ,91538268.0,-97.97323235348958,-108.675052106054,4194.0,4279.0,8473.0,4406.0
2024-12-31,NRSN,3378000.0,150000.0,73000.0,1.26,30225722.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NRSN.png,True,-9907250.0,2410000.0,NeuroSense Therapeutics Ltd. - Ordinary Shares,NASDAQ,26920722.0,-36.80157612414704,-387.001953125,4539.0,3937.0,8476.0,4408.0
2024-12-31,AVR,70458000.0,5859000.0,1395000.0,4.55,163526090.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/AVR.png,True,-78245675.0,58091001.0,Anteris Technologies Global Corp. - Common Stock,NASDAQ,94463090.0,-82.83200877718483,-122.3544546934409,4243.0,4233.0,8476.0,4408.0
